hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing,reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,change_id,pct_prior_commits_author_authored,pct_prior_commits_author_reviewed,pct_prior_commits_reviewer_authored,pct_prior_commits_reviewer_reviewed
d719b3a1646167e750b9920128d57a7bca331d80,Nolwenn Cauchois,Nolwenn Cauchois,2016-05-24 17:01:03+02:00,2016-06-15 09:50:03+02:00,19,2,4483,2,2,196,307.0,418,0.7918583525674836,True,75,1,1413.0,0,0,False,21712,Aurelien Goulon,1,False,5,0.6,0.4,0.0,0.0,I21e9deb9105faee87500998eff47c6faa1d02914,0.0,0.0,0.0,0.0
d7321ada06da3fa3eb1196a0ef126c2faa9f6d73,Lucian Petrut,Lucian Petrut,2019-03-13 14:09:54+02:00,2019-03-13 14:09:54+02:00,3,3,0,2,2,0,0.0,0,0.9182958340544896,False,54,1,336.0,0,0,False,9303,Abhishek Kekane,2,True,0,0.0,0.0,0.0,0.0,I488537b9490591fa43a0610f7503bc05e1c72134,0.0,0.0,0.0,0.0
d759821b287398f1422af862abaf133ed23e0736,Brian Waldon,Brian Waldon,2012-03-15 14:14:14-07:00,2012-03-15 14:16:07-07:00,50,35,51,1,1,3,3.0,3,0.0,True,42,1,121.0,1,0,False,679,Kevin L. Mitchell,2,False,0,0.0,0.0,0.0,0.0,I3f4f56eac285163d1ce9c7dc1cef5178b16eefb6,0.0,0.0,0.0,1.0
d759821b287398f1422af862abaf133ed23e0736,Brian Waldon,Brian Waldon,2012-03-15 14:14:14-07:00,2012-03-15 14:16:07-07:00,50,35,51,1,1,3,3.0,3,0.0,True,42,1,121.0,1,0,False,7,Jay Pipes,2,False,1,1.0,0.0,0.0,0.0,I3f4f56eac285163d1ce9c7dc1cef5178b16eefb6,0.0,0.0,1.0,0.0
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,12000,Ian Cordasco,1,False,0,0.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.0
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,7491,Viktor Serhieiev,1,False,1,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.06060606060606061
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,8158,Hemanth Makkapati,1,False,2,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.030303030303030304
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,455,Stuart McLaren,2,False,3,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.09090909090909091
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,11864,Ben Roble,1,False,4,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.030303030303030304
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,12299,Pawel Koniszewski,1,False,5,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.0
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,7012,Brianna Poulos,1,False,6,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.0
d759a6fd1af88ef9fde1e7d30a2ead2f8dd519f5,Louis Taylor,Louis Taylor,2015-01-12 13:32:58+00:00,2015-01-12 14:34:22+00:00,82,82,27082,76,34,3,59.54054054054054,369,0.983368989137902,False,29,34,331.3529411764706,13,2,True,6484,Feilong Wang,2,False,7,1.0,0.0,0.0,0.0,I30ecbf8f9de77496fcb643c7ad9738d79ad359f0,0.0,0.030303030303030304,0.0,0.24242424242424243
d77fd685ea4d552eb4cf6c5c4a1049ed7964ff05,Flavio Percoco,Flavio Percoco,2015-05-07 16:40:25+02:00,2015-05-08 11:51:22+00:00,48,25,574,4,2,6,15.75,31,0.6707369622312994,True,64,2,57.0,1,3,True,6984,Sébastien Han,1,False,0,0.0,0.0,0.0,0.0,Ifbd2308057f33c1f712fa06f9bb3e57f90068fdc,1.0,0.0,0.0,0.0
d77fd685ea4d552eb4cf6c5c4a1049ed7964ff05,Flavio Percoco,Flavio Percoco,2015-05-07 16:40:25+02:00,2015-05-08 11:51:22+00:00,48,25,574,4,2,6,15.75,31,0.6707369622312994,True,64,2,57.0,1,3,True,2537,Nikhil Komawar,-1,True,1,1.0,0.0,0.0,0.0,Ifbd2308057f33c1f712fa06f9bb3e57f90068fdc,1.0,0.0,0.0,1.0
d77fd685ea4d552eb4cf6c5c4a1049ed7964ff05,Flavio Percoco,Flavio Percoco,2015-05-07 16:40:25+02:00,2015-05-08 11:51:22+00:00,48,25,574,4,2,6,15.75,31,0.6707369622312994,True,64,2,57.0,1,3,True,9303,Abhishek Kekane,1,True,2,0.5,0.5,0.0,1.0,Ifbd2308057f33c1f712fa06f9bb3e57f90068fdc,1.0,0.0,0.0,0.5
d77fd685ea4d552eb4cf6c5c4a1049ed7964ff05,Flavio Percoco,Flavio Percoco,2015-05-07 16:40:25+02:00,2015-05-08 11:51:22+00:00,48,25,574,4,2,6,15.75,31,0.6707369622312994,True,64,2,57.0,1,3,True,455,Stuart McLaren,2,False,3,0.6666666666666666,0.3333333333333333,0.5,1.0,Ifbd2308057f33c1f712fa06f9bb3e57f90068fdc,1.0,0.0,0.0,0.0
d77fd685ea4d552eb4cf6c5c4a1049ed7964ff05,Flavio Percoco,Flavio Percoco,2015-05-07 16:40:25+02:00,2015-05-08 11:51:22+00:00,48,25,574,4,2,6,15.75,31,0.6707369622312994,True,64,2,57.0,1,3,True,11356,Louis Taylor,2,False,4,0.75,0.25,0.3333333333333333,1.0,Ifbd2308057f33c1f712fa06f9bb3e57f90068fdc,1.0,0.0,0.0,1.0
d785e837d035c8bd1fd6aac1d60ec9d935e5f15f,Brian Rosmaita,Brian Rosmaita,2017-03-03 16:34:27-05:00,2017-03-03 16:34:27-05:00,736,0,84,14,2,0,0.0,0,0.947238781812418,True,140,0,0.0,0,3,True,10607,Alexandra Settle,1,False,0,0.0,0.0,0.0,0.0,I2aa85b63a196c75224630981b322fecbf36f1b7c,,,,
d785e837d035c8bd1fd6aac1d60ec9d935e5f15f,Brian Rosmaita,Brian Rosmaita,2017-03-03 16:34:27-05:00,2017-03-03 16:34:27-05:00,736,0,84,14,2,0,0.0,0,0.947238781812418,True,140,0,0.0,0,3,True,11805,Corey Bryant,1,False,1,1.0,0.0,0.0,0.0,I2aa85b63a196c75224630981b322fecbf36f1b7c,,,,
d785e837d035c8bd1fd6aac1d60ec9d935e5f15f,Brian Rosmaita,Brian Rosmaita,2017-03-03 16:34:27-05:00,2017-03-03 16:34:27-05:00,736,0,84,14,2,0,0.0,0,0.947238781812418,True,140,0,0.0,0,3,True,12000,Ian Cordasco,2,False,2,1.0,0.0,0.0,0.0,I2aa85b63a196c75224630981b322fecbf36f1b7c,,,,
d785e837d035c8bd1fd6aac1d60ec9d935e5f15f,Brian Rosmaita,Brian Rosmaita,2017-03-03 16:34:27-05:00,2017-03-03 16:34:27-05:00,736,0,84,14,2,0,0.0,0,0.947238781812418,True,140,0,0.0,0,3,True,8158,Hemanth Makkapati,1,False,3,1.0,0.0,0.0,0.0,I2aa85b63a196c75224630981b322fecbf36f1b7c,,,,
d785e837d035c8bd1fd6aac1d60ec9d935e5f15f,Brian Rosmaita,Brian Rosmaita,2017-03-03 16:34:27-05:00,2017-03-03 16:34:27-05:00,736,0,84,14,2,0,0.0,0,0.947238781812418,True,140,0,0.0,0,3,True,12807,Steve Lewis (stevelle),2,False,4,1.0,0.0,0.0,0.0,I2aa85b63a196c75224630981b322fecbf36f1b7c,,,,
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,6493,John Bresnahan,1,False,0,0.0,0.0,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.0
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,7531,Sridevi Koushik,1,False,1,1.0,0.0,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.0
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,4463,iccha-sethi,2,False,6,0.6666666666666666,0.3333333333333333,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.6
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,6549,Zhi Yan Liu,-1,False,5,0.4,0.6,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.0
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,616,Mark Washenberger,2,False,6,0.6666666666666666,0.3333333333333333,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.2
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,6159,Flavio Percoco Premoli,-1,False,5,0.8,0.2,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.0
d79861560bafce63ff807b10cb435fd59e7becaa,Fei Long Wang,Nikhil Komawar,2013-09-01 16:17:25+08:00,2013-11-26 16:35:12-05:00,1399,5,5908,19,10,8,69.0625,175,0.8781624169606598,False,40,5,269.2,1,13,True,6484,Feilong Wang,1,False,6,0.3333333333333333,0.6666666666666666,0.0,0.0,I619224bcc55b62303f3539454649528f2edc6e9d,0.2,0.0,0.0,0.2
d7be5c1982893d2a43b6554add42240ab040e0d1,Zhongyue Luo,Zhongyue Luo,2013-01-31 14:18:12+08:00,2013-01-31 23:02:09+08:00,21,11,3060,8,6,11,84.0,137,0.8495983135651329,True,11,4,130.0,2,3,True,1994,Zhongyue Luo,-2,False,0,0.0,0.0,0.0,0.0,I297829049213732217332a969aa107525ac13600,0.0,0.0,0.0,0.0
d7be5c1982893d2a43b6554add42240ab040e0d1,Zhongyue Luo,Zhongyue Luo,2013-01-31 14:18:12+08:00,2013-01-31 23:02:09+08:00,21,11,3060,8,6,11,84.0,137,0.8495983135651329,True,11,4,130.0,2,3,True,1132,Brian Waldon,2,False,1,0.0,1.0,0.0,0.0,I297829049213732217332a969aa107525ac13600,0.0,0.0,0.0,1.0
d7be5c1982893d2a43b6554add42240ab040e0d1,Zhongyue Luo,Zhongyue Luo,2013-01-31 14:18:12+08:00,2013-01-31 23:02:09+08:00,21,11,3060,8,6,11,84.0,137,0.8495983135651329,True,11,4,130.0,2,3,True,4463,iccha-sethi,2,False,2,0.5,0.5,0.0,0.0,I297829049213732217332a969aa107525ac13600,0.0,0.0,0.0,0.25
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,9520,David Koo (koofoss),-1,False,0,0.0,0.0,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.0
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,10374,Alexander Bochkarev,1,False,1,0.0,1.0,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.0
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,6549,Zhi Yan Liu,1,False,2,0.5,0.5,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.16666666666666666
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,9569,Sergey Nikitin,1,False,3,0.6666666666666666,0.3333333333333333,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.0
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,8759,Arnaud Legendre,1,False,4,0.75,0.25,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.0
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,177,Alex Meade,2,False,5,0.8,0.2,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.3333333333333333
d7d0d13ee01d6ad601643cc09900c38e3ca96429,Vyacheslav Vakhlyuev,Vyacheslav Vakhlyuev,2014-02-24 14:53:05+04:00,2014-02-26 13:41:24+04:00,9,9,3452,7,5,21,104.42857142857144,162,0.970835762725816,False,39,6,329.8333333333333,2,1,True,6484,Feilong Wang,2,False,6,0.8333333333333334,0.1666666666666666,0.0,0.0,I2f29315488d515aa2837d06ea59ab41e8ca05fc8,0.0,0.0,0.0,0.0
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,2537,Nikhil Komawar,-1,True,0,0.0,0.0,0.0,0.0,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.058823529411764705
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,9,LaunchpadSync,-2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.5,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.058823529411764705
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,8759,Arnaud Legendre,1,False,3,0.0,1.0,0.0,0.3333333333333333,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,616,Mark Washenberger,2,False,8,0.25,0.75,0.0,0.1666666666666666,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,6549,Zhi Yan Liu,2,False,8,0.5,0.5,0.0,0.25,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.11764705882352941
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,5313,David Peraza,-1,False,5,0.2,0.8,0.0,0.25,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.0
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,6159,Flavio Percoco Premoli,2,False,6,0.1666666666666666,0.8333333333333334,0.0,0.2,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.11764705882352941
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,5280,Nicolas Simonds,-1,False,7,0.2857142857142857,0.7142857142857143,0.0,0.2,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.0
d7f1221684ea3c958f0a382764074adb5ee6cbcf,Zhi Yan Liu,Zhi Yan Liu,2013-12-03 23:32:07+11:00,2014-01-29 08:30:55+08:00,558,112,827,12,4,2,19.4,54,0.5388390915658148,True,87,17,421.4705882352941,7,7,True,177,Alex Meade,2,False,8,0.375,0.625,0.0,0.2,Ic265bc0d2f1528358f6e8ee5b4139f991923fc72,0.0,0.11764705882352941,0.0,0.29411764705882354
d8221bf16fc0f5adabe4d3751c19aeed90d84f30,Brian Rosmaita,Brian Rosmaita,2018-08-16 11:43:53-04:00,2018-08-16 19:05:52+00:00,43,5,0,9,2,0,0.0,0,0.8403537450141589,False,22,1,15.0,0,0,False,11904,Sean McGinnis,2,True,0,0.0,0.0,0.0,0.0,I8fcfb84579b655fd44759164508ce4532e4dd205,1.0,0.0,0.0,1.0
d8221bf16fc0f5adabe4d3751c19aeed90d84f30,Brian Rosmaita,Brian Rosmaita,2018-08-16 11:43:53-04:00,2018-08-16 19:05:52+00:00,43,5,0,9,2,0,0.0,0,0.8403537450141589,False,22,1,15.0,0,0,False,5202,Erno Kuvaja,2,False,1,1.0,0.0,1.0,0.0,I8fcfb84579b655fd44759164508ce4532e4dd205,1.0,0.0,0.0,1.0
d867ce9ddeda8f95b269932a4b8e56e168f97c50,Ondřej Nový,Ondřej Nový,2015-12-11 21:06:14+01:00,2015-12-18 16:16:21+00:00,0,3,0,1,1,0,0.0,0,0.0,False,39,1,1291.0,1,0,False,16237,venkatamahesh,1,False,0,0.0,0.0,0.0,0.0,I203405c7eee1c5abbc9ec19901493674f40879ee,0.0,0.0,0.0,0.0
d867ce9ddeda8f95b269932a4b8e56e168f97c50,Ondřej Nový,Ondřej Nový,2015-12-11 21:06:14+01:00,2015-12-18 16:16:21+00:00,0,3,0,1,1,0,0.0,0,0.0,False,39,1,1291.0,1,0,False,6159,Flavio Percoco Premoli,2,False,1,1.0,0.0,0.0,0.0,I203405c7eee1c5abbc9ec19901493674f40879ee,0.0,0.0,0.0,0.0
d867ce9ddeda8f95b269932a4b8e56e168f97c50,Ondřej Nový,Ondřej Nový,2015-12-11 21:06:14+01:00,2015-12-18 16:16:21+00:00,0,3,0,1,1,0,0.0,0,0.0,False,39,1,1291.0,1,0,False,16658,Darja Shakhray,1,False,2,1.0,0.0,0.0,0.0,I203405c7eee1c5abbc9ec19901493674f40879ee,0.0,0.0,0.0,0.0
d867ce9ddeda8f95b269932a4b8e56e168f97c50,Ondřej Nový,Ondřej Nový,2015-12-11 21:06:14+01:00,2015-12-18 16:16:21+00:00,0,3,0,1,1,0,0.0,0,0.0,False,39,1,1291.0,1,0,False,8127,Alexander Tivelkov,2,False,3,1.0,0.0,0.0,0.0,I203405c7eee1c5abbc9ec19901493674f40879ee,0.0,0.0,0.0,0.0
d867ce9ddeda8f95b269932a4b8e56e168f97c50,Ondřej Nový,Ondřej Nový,2015-12-11 21:06:14+01:00,2015-12-18 16:16:21+00:00,0,3,0,1,1,0,0.0,0,0.0,False,39,1,1291.0,1,0,False,14867,Jaivish Kothari(janonymous),1,False,4,1.0,0.0,0.0,0.0,I203405c7eee1c5abbc9ec19901493674f40879ee,0.0,0.0,0.0,0.0
d885461b6fadb35c8a3042a1e6b9b8aa2bd29442,Brian Elliott,Brian Elliott,2012-05-24 13:04:48-05:00,2012-05-30 11:02:02-05:00,33,7,5164,6,6,29,117.66666666666669,199,0.9052619754851008,False,55,0,0.0,0,4,True,1132,Brian Waldon,2,False,0,0.0,0.0,0.0,0.0,I641b7de91fcc14dc3c81ec942aeb0acf5a63d128,,,,
d885461b6fadb35c8a3042a1e6b9b8aa2bd29442,Brian Elliott,Brian Elliott,2012-05-24 13:04:48-05:00,2012-05-30 11:02:02-05:00,33,7,5164,6,6,29,117.66666666666669,199,0.9052619754851008,False,55,0,0.0,0,4,True,191,Trey Morris,1,False,1,1.0,0.0,0.0,0.0,I641b7de91fcc14dc3c81ec942aeb0acf5a63d128,,,,
d885461b6fadb35c8a3042a1e6b9b8aa2bd29442,Brian Elliott,Brian Elliott,2012-05-24 13:04:48-05:00,2012-05-30 11:02:02-05:00,33,7,5164,6,6,29,117.66666666666669,199,0.9052619754851008,False,55,0,0.0,0,4,True,706,Brian Lamar,2,False,2,1.0,0.0,0.0,0.0,I641b7de91fcc14dc3c81ec942aeb0acf5a63d128,,,,
d886d6d7e73dc5484e7171b7af318b1bcb2598c8,wangxiyuan,wangxiyuan,2017-10-09 16:56:57+08:00,2018-01-11 10:04:16+08:00,40,145,520,4,3,10,24.666666666666668,41,0.5276354618463798,False,72,18,1122.8333333333333,12,0,False,26734,Scott McClymont,1,False,1,0.0,1.0,0.0,1.0,I26f570b85617200880543b7114730a1ac76d3fb1,0.0,0.0,0.0,0.0
d886d6d7e73dc5484e7171b7af318b1bcb2598c8,wangxiyuan,wangxiyuan,2017-10-09 16:56:57+08:00,2018-01-11 10:04:16+08:00,40,145,520,4,3,10,24.666666666666668,41,0.5276354618463798,False,72,18,1122.8333333333333,12,0,False,2537,Nikhil Komawar,-1,True,2,1.0,0.0,0.5,0.0,I26f570b85617200880543b7114730a1ac76d3fb1,0.0,0.0,0.0,0.35294117647058826
d886d6d7e73dc5484e7171b7af318b1bcb2598c8,wangxiyuan,wangxiyuan,2017-10-09 16:56:57+08:00,2018-01-11 10:04:16+08:00,40,145,520,4,3,10,24.666666666666668,41,0.5276354618463798,False,72,18,1122.8333333333333,12,0,False,14676,Kairat Kushaev,-1,False,3,0.3333333333333333,0.6666666666666666,0.0,1.0,I26f570b85617200880543b7114730a1ac76d3fb1,0.0,0.0,0.0,0.11764705882352941
d886d6d7e73dc5484e7171b7af318b1bcb2598c8,wangxiyuan,wangxiyuan,2017-10-09 16:56:57+08:00,2018-01-11 10:04:16+08:00,40,145,520,4,3,10,24.666666666666668,41,0.5276354618463798,False,72,18,1122.8333333333333,12,0,False,5202,Erno Kuvaja,2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.5,I26f570b85617200880543b7114730a1ac76d3fb1,0.0,0.0,0.0,0.29411764705882354
d886d6d7e73dc5484e7171b7af318b1bcb2598c8,wangxiyuan,wangxiyuan,2017-10-09 16:56:57+08:00,2018-01-11 10:04:16+08:00,40,145,520,4,3,10,24.666666666666668,41,0.5276354618463798,False,72,18,1122.8333333333333,12,0,False,5314,Brian Rosmaita,2,True,4,0.5,0.5,0.0,0.5,I26f570b85617200880543b7114730a1ac76d3fb1,0.0,0.0,0.0,0.23529411764705882
d88b4b6d56dd6a265150e8832e52a5ccc9d4bc5d,Stuart McLaren,Stuart McLaren,2014-10-09 12:23:21+00:00,2015-04-09 13:44:31+00:00,6,5,786,1,1,170,170.0,170,0.0,True,27,5,86.6,3,1,True,8127,Alexander Tivelkov,1,False,0,0.0,0.0,0.0,0.0,I25af9a762c49a1bbea661c3858ffb46cff891ee2,0.0,0.0,0.0,0.0
d88b4b6d56dd6a265150e8832e52a5ccc9d4bc5d,Stuart McLaren,Stuart McLaren,2014-10-09 12:23:21+00:00,2015-04-09 13:44:31+00:00,6,5,786,1,1,170,170.0,170,0.0,True,27,5,86.6,3,1,True,12363,Oleksii Chuprykov,-1,False,3,0.6666666666666666,0.3333333333333333,0.0,0.0,I25af9a762c49a1bbea661c3858ffb46cff891ee2,0.0,0.0,0.0,0.0
