hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,prior_commits,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing
9e78076745f2a7a23007e1d0c572eb1b8c20b12f,Sergey Lukjanov,Sergey Lukjanov,2013-02-04,2013-02-04,1509,0,1007,19,8,1,24.0,47,0.714252892972685,False,2,[],0,0.0,0,5,True
553449ac80a90c397c1f3a751ba6917167f38361,Sergey Lukjanov,Sergey Lukjanov,2013-02-04,2013-02-04,3,3,108,1,1,0,0.0,0,0.0,True,2,['9e78076745f2a7a23007e1d0c572eb1b8c20b12f'],1,0.0,0,1,True
90115d2b197b778d6d85efd77db3a541b8fa8eac,Sergey Lukjanov,Sergey Lukjanov,2013-02-18,2013-02-18,718,6,522,17,9,1,15.25,43,0.6299547606477133,False,5,['9e78076745f2a7a23007e1d0c572eb1b8c20b12f'],1,13.0,0,13,True
594d6919bacb68f256993af6d27106fecdc16f80,Sergey Lukjanov,Sergey Lukjanov,2013-02-18,2013-02-18,2,4,32,2,2,5,5.0,5,1.0,True,2,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,0.0,0,0,False
fc3ea9c5eace75cc3498f940b20ffe946335bfec,Sergey Lukjanov,Sergey Lukjanov,2013-02-18,2013-02-18,8,2,60,3,3,5,5.0,5,0.7298466991620974,False,2,"['90115d2b197b778d6d85efd77db3a541b8fa8eac', '9e78076745f2a7a23007e1d0c572eb1b8c20b12f']",2,6.5,0,2,True
4f51cdaa56294d277661049a23cf24bed35dde38,Sergey Lukjanov,Sergey Lukjanov,2013-02-18,2013-02-18,0,1,26,1,1,5,5.0,5,0.0,False,6,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,0.0,0,0,False
79fbe627b3e3215ceb5e51fabbd10ef27027df1b,Sergey Lukjanov,Sergey Lukjanov,2013-02-18,2013-02-18,9,0,11,1,1,0,0.0,0,0.0,False,4,[],0,0.0,0,0,False
51e6e2b04fd8f9159352f4b736e08b1b5f691b76,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,317,3,258,14,7,1,15.333333333333334,44,0.286260705283993,False,3,"['90115d2b197b778d6d85efd77db3a541b8fa8eac', '79fbe627b3e3215ceb5e51fabbd10ef27027df1b', 'fc3ea9c5eace75cc3498f940b20ffe946335bfec']",3,0.0,0,4,True
c1903c767dc8dbbda7da7169d6658fd6619c6d67,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,12,0,18,1,1,0,0.0,0,0.0,False,2,[],0,0.0,0,0,False
18f6c47b7fea619ef0622286e978d7046f775fbb,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,1,1,29,1,1,0,0.0,0,0.0,False,4,['fc3ea9c5eace75cc3498f940b20ffe946335bfec'],1,0.0,0,0,False
17f545128b1806600b79efca72538cf779717890,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,1,1,5,1,1,0,0.0,0,0.0,True,9,['51e6e2b04fd8f9159352f4b736e08b1b5f691b76'],1,0.0,0,0,False
8f1eb9094d504ba208cbd7c2765ba027e43cec63,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,15,3,35,2,2,7,7.0,7,0.6500224216483541,False,2,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,0.0,0,1,True
8b1dfd5015b2285fce8341e5615b855fb5f821f8,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,77,0,64,1,1,4,4.0,4,0.0,False,6,[],0,0.0,0,3,True
3e3bb008e2ed6552ff31c992d30976bc8ef071fb,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,1,0,30,1,1,0,0.0,0,0.0,False,5,[],0,0.0,0,0,False
d5fd0df33f7e5d48a7f014e3790b0922f4e943fd,dmitryme,dmitryme,2013-02-19,2013-02-19,2,0,11,1,1,0,0.0,0,0.0,False,14,[],0,0.0,0,0,False
9a95d42e930868eadd7b8fcee488f740e2be4a6c,dmitryme,dmitryme,2013-02-19,2013-02-19,0,0,0,0,0,0,0.0,0,0.0,False,10,[],0,0.0,0,0,False
93ea140051aa8b5a117fc24b2beb980cfb971ac8,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,2,2,8,2,1,0,0.0,0,1.0,False,5,['51e6e2b04fd8f9159352f4b736e08b1b5f691b76'],1,0.0,0,0,False
5e2c9deaf0292f1baf35c448f987a977a451c4ad,Sergey Lukjanov,Sergey Lukjanov,2013-02-19,2013-02-19,0,0,0,0,0,0,0.0,0,0.0,False,9,[],0,0.0,0,0,False
fdfb1886b6ee98b98c304db5c06bad63ab074c25,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,2,3,2,1,1,0,0.0,0,0.0,False,5,['8f1eb9094d504ba208cbd7c2765ba027e43cec63'],1,2.0,0,0,False
6997bbbe2ffd08b6a5fff8c2bac2bcf72803c5f0,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,21,3,50,3,2,2,4.5,7,0.9680589902708632,False,6,"['90115d2b197b778d6d85efd77db3a541b8fa8eac', '9e78076745f2a7a23007e1d0c572eb1b8c20b12f']",2,9.0,0,1,True
f23f91bc543b0f824e19011d2baeb58a15b05fbd,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,36,2,71,2,2,8,8.0,8,0.6292492238560345,False,10,"['17f545128b1806600b79efca72538cf779717890', 'fc3ea9c5eace75cc3498f940b20ffe946335bfec']",2,2.0,1,2,True
2876a8360207cb79431c03ffe1ad48fa30aaa859,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,12,4,76,1,1,15,15.0,15,0.0,False,4,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,3.0,0,0,False
f2167b2ec46f666aa88d872f2bc7217f086dd703,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,5,4,28,1,1,0,0.0,0,0.0,False,5,['f23f91bc543b0f824e19011d2baeb58a15b05fbd'],1,0.0,0,1,True
2b8049e8a61d70a68b22521b0be9b3f26d0a87c5,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,1,3,41,1,1,8,8.0,8,0.0,False,4,['6997bbbe2ffd08b6a5fff8c2bac2bcf72803c5f0'],1,0.0,0,1,True
ec7707e7b3b9a98176f0f3becff41efb6cfa6528,Sergey Lukjanov,Sergey Lukjanov,2013-02-21,2013-02-21,28,0,154,2,2,2,25.0,48,0.37123232664087563,False,8,[],0,0.0,0,3,True
1479ff25505118ee5c86d929442bca47861d1b1e,Sergey Lukjanov,Sergey Lukjanov,2013-02-22,2013-02-22,13,3,41,1,1,0,0.0,0,0.0,False,5,[],0,0.0,0,1,True
2382628c4c9b66a2c7ebf48d5b54f4f284531ed1,Sergey Lukjanov,Sergey Lukjanov,2013-02-22,2013-02-22,6,9,38,1,1,0,0.0,0,0.0,False,4,['1479ff25505118ee5c86d929442bca47861d1b1e'],1,0.0,0,1,True
b866c858268fb0a9b917392da3a0bec76981b14d,Sergey Lukjanov,Sergey Lukjanov,2013-02-22,2013-02-22,4,1,9,1,1,2,2.0,2,0.0,False,5,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,4.0,0,2,True
3ef26d65f2de7f69efa3c8741d55fdc437ae0950,Sergey Lukjanov,Sergey Lukjanov,2013-02-22,2013-02-22,117,44,188,2,2,8,12.5,17,0.09645482910708594,False,5,"['90115d2b197b778d6d85efd77db3a541b8fa8eac', '2876a8360207cb79431c03ffe1ad48fa30aaa859']",2,2.0,0,4,True
b89dcbae2c83286ae74c452351940ad154d51867,Sergey Lukjanov,Sergey Lukjanov,2013-02-22,2013-02-22,32,32,147,1,1,17,17.0,17,0.0,False,6,['3ef26d65f2de7f69efa3c8741d55fdc437ae0950'],1,0.0,0,3,True
c278080f77bd78b82b2345f7389afe7c8597593c,Sergey Lukjanov,Sergey Lukjanov,2013-02-22,2013-02-22,146,26,183,1,1,5,5.0,5,0.0,False,4,['8b1dfd5015b2285fce8341e5615b855fb5f821f8'],1,3.0,0,4,True
f7534e129a853ccaa0082410dc84edbb12f7f9b3,dmitryme,dmitryme,2013-02-22,2013-02-22,206,2,408,4,3,15,30.25,43,0.27069774154637827,False,8,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,4.0,0,6,True
a878cfdec5c8e8f94b0b8eac533da63075d41af7,Sergey Lukjanov,Sergey Lukjanov,2013-02-24,2013-02-24,25,9,36,1,1,0,0.0,0,0.0,False,4,['9e78076745f2a7a23007e1d0c572eb1b8c20b12f'],1,19.0,0,1,True
03c9441c045698cfcbdf395b07c64ec01b869ba4,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,14,4,169,1,1,20,20.0,20,0.0,False,5,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,6.0,0,2,True
bdbbdb72a5382fd72bb7b68c0bad4907f86dd391,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,35,4,169,1,1,52,52.0,52,0.0,False,7,"['90115d2b197b778d6d85efd77db3a541b8fa8eac', 'ec7707e7b3b9a98176f0f3becff41efb6cfa6528']",2,4.5,0,4,True
c9cda93aea83a5bae9fb40370d72a95fb35675a0,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,8,2,66,1,1,24,24.0,24,0.0,False,8,['90115d2b197b778d6d85efd77db3a541b8fa8eac'],1,6.0,0,1,True
3523bbab651cf685f91e3abab15d6c5b2b19bf46,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,2,0,169,1,1,52,52.0,52,0.0,False,16,[],0,0.0,0,0,False
bbf368370757f767611f9ba29f9156d9e2ec927e,dmitryme,dmitryme,2013-02-25,2013-02-25,47,17,164,1,1,46,46.0,46,0.0,False,2,['f7534e129a853ccaa0082410dc84edbb12f7f9b3'],1,2.0,0,3,True
d0966b3d641dc77d1291a899008fe0091f345f6d,dmitryme,dmitryme,2013-02-25,2013-02-25,0,0,0,0,0,0,0.0,0,0.0,False,19,[],0,0.0,0,0,False
44e24c1fd295e07524ab17315f2a920f366ae8fb,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,6,0,343,2,2,21,36.5,52,0.9182958340544896,False,5,[],0,0.0,0,3,True
ad1fa531363902ee55ee0ac05f486a42dca798f8,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,115,10,275,1,1,9,9.0,9,0.0,False,5,"['8b1dfd5015b2285fce8341e5615b855fb5f821f8', 'c278080f77bd78b82b2345f7389afe7c8597593c']",2,4.0,0,4,True
e4643b83982c286aa8551872ad0b1902ad2bf44b,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,0,0,0,2,1,0,0.0,0,0.0,False,2,[],0,0.0,0,0,False
7a3dd5380e41b0a08fe3d9d677cbfbb4e16f7761,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,75,113,390,2,2,9,13.0,17,0.9601186626422924,False,4,"['b89dcbae2c83286ae74c452351940ad154d51867', '3ef26d65f2de7f69efa3c8741d55fdc437ae0950', 'ad1fa531363902ee55ee0ac05f486a42dca798f8', '8b1dfd5015b2285fce8341e5615b855fb5f821f8', 'c278080f77bd78b82b2345f7389afe7c8597593c']",5,2.4,0,3,True
71db51bcf90dc83fd7cea4edbe6614fc59cd3a13,dmitryme,dmitryme,2013-02-25,2013-02-25,0,0,0,0,0,0,0.0,0,0.0,False,8,[],0,0.0,0,0,False
9c9d6d763f8733bc58ae5e6b49778e9a5ae7da68,dmitryme,dmitryme,2013-02-25,2013-02-25,49,42,170,1,1,49,49.0,49,0.0,False,5,"['f7534e129a853ccaa0082410dc84edbb12f7f9b3', 'bbf368370757f767611f9ba29f9156d9e2ec927e']",2,1.5,0,2,True
36a00751eda35152c01ce20b70ac22ae3e3df395,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,0,3,66,1,1,24,24.0,24,0.0,False,2,['f7534e129a853ccaa0082410dc84edbb12f7f9b3'],1,3.0,0,0,False
ce145fba31143e97428ea91e0d2378a150751c2a,dmitryme,dmitryme,2013-02-25,2013-02-25,195,164,183,1,1,49,49.0,49,0.0,False,5,"['f7534e129a853ccaa0082410dc84edbb12f7f9b3', 'bbf368370757f767611f9ba29f9156d9e2ec927e', '9c9d6d763f8733bc58ae5e6b49778e9a5ae7da68']",3,1.0,0,5,True
7cc038ad482de4ca9a15ea4a571b41d9943a5644,dmitryme,dmitryme,2013-02-25,2013-02-25,0,0,0,0,0,0,0.0,0,0.0,False,8,[],0,0.0,0,0,False
a2238466280de19ba188ef4b31cec28e7226c8aa,vrovachev,vrovachev,2013-02-25,2013-02-25,84,0,351,1,1,11,11.0,11,0.0,False,8,[],0,0.0,0,5,True
f6d8611e1021762d1aa9e1376d2afe47d5cdc133,dmitryme,dmitryme,2013-02-25,2013-02-25,18,7,235,2,2,8,29.0,50,0.4021791902022729,False,5,['ce145fba31143e97428ea91e0d2378a150751c2a'],1,0.0,0,1,True
abed4320ce37a9cb672fd8e68de4bfce505c8993,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,0,3,0,1,1,0,0.0,0,0.0,False,5,['51e6e2b04fd8f9159352f4b736e08b1b5f691b76'],1,6.0,0,0,False
294137053b6e973d2995db8e9c960c4dfde009e6,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,67,0,76,6,2,0,0.0,0,0.5400508833393499,False,8,[],0,0.0,0,1,True
aee588379c001cf8dc58b5a6969d6d159fc99f31,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,14,7,43,1,1,0,0.0,0,0.0,False,4,"['51e6e2b04fd8f9159352f4b736e08b1b5f691b76', '79fbe627b3e3215ceb5e51fabbd10ef27027df1b', 'a878cfdec5c8e8f94b0b8eac533da63075d41af7']",3,4.666666666666667,0,0,False
ccacb4225da895a6d139b5287132f8f3e2707240,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,27,22,314,2,2,18,35.0,52,0.8030909760146978,True,5,"['90115d2b197b778d6d85efd77db3a541b8fa8eac', 'ec7707e7b3b9a98176f0f3becff41efb6cfa6528', 'bdbbdb72a5382fd72bb7b68c0bad4907f86dd391', '3ef26d65f2de7f69efa3c8741d55fdc437ae0950']",4,3.5,0,3,True
8a1355bae43a04e9ea6ff3fb78ea8bf0f114afb1,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,27,32,429,5,4,2,18.25,44,0.6838306182177504,True,6,"['51e6e2b04fd8f9159352f4b736e08b1b5f691b76', '90115d2b197b778d6d85efd77db3a541b8fa8eac', 'f23f91bc543b0f824e19011d2baeb58a15b05fbd', 'ec7707e7b3b9a98176f0f3becff41efb6cfa6528', 'fc3ea9c5eace75cc3498f940b20ffe946335bfec']",5,5.6,0,2,True
d19a438d5f5533daed5186b44a302d878e8e79ea,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,0,0,0,0,0,0,0.0,0,0.0,False,5,[],0,0.0,0,0,False
a9246a3d58f78774ab57f19dc631d2540e4bdc6b,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,6,2,329,1,1,11,11.0,11,0.0,True,4,['a2238466280de19ba188ef4b31cec28e7226c8aa'],1,0.0,0,1,True
25ac8c0642f4f846ec1aaaa8bfb9955bba589877,Sergey Lukjanov,Sergey Lukjanov,2013-02-25,2013-02-25,0,0,0,0,0,0,0.0,0,0.0,False,15,[],0,0.0,0,0,False
085bdb540809d6437a061de80bbf4bfd0ae4340b,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,4,4,329,1,1,11,11.0,11,0.0,False,9,['a2238466280de19ba188ef4b31cec28e7226c8aa'],1,0.0,0,1,True
3b0e9f391cfb8091959b13f840eec49052775030,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,2,2,43,1,1,0,0.0,0,0.0,False,3,['a878cfdec5c8e8f94b0b8eac533da63075d41af7'],1,1.0,0,1,True
95f709334d5d0f60d87b7283523844ee3caa366b,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,3,3,370,2,2,8,9.5,11,0.9182958340544896,False,2,[],0,0.0,0,0,False
444cd0e2f4e252bb9e7f699cb7e1c45f315e54c7,dmitryme,dmitryme,2013-02-26,2013-02-26,33,0,24,2,1,0,0.0,0,0.9182958340544896,False,6,[],0,0.0,0,3,True
641c2936de29a57b327c2b1e212d4407ff744d3c,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,0,0,0,0,0,0,0.0,0,0.0,False,5,[],0,0.0,0,0,False
d689e294b2404452cb028997d4220557f32ab0ef,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,20,20,183,1,1,49,49.0,49,0.0,True,4,"['ce145fba31143e97428ea91e0d2378a150751c2a', 'bbf368370757f767611f9ba29f9156d9e2ec927e', 'f7534e129a853ccaa0082410dc84edbb12f7f9b3', '9c9d6d763f8733bc58ae5e6b49778e9a5ae7da68']",4,1.0,0,4,True
7948196741dd8871d53726b659fabb175db38781,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,25,23,348,2,1,49,49.0,49,0.8112781244591328,True,8,"['d689e294b2404452cb028997d4220557f32ab0ef', 'ccacb4225da895a6d139b5287132f8f3e2707240', '44e24c1fd295e07524ab17315f2a920f366ae8fb', 'ec7707e7b3b9a98176f0f3becff41efb6cfa6528', 'f7534e129a853ccaa0082410dc84edbb12f7f9b3', 'bdbbdb72a5382fd72bb7b68c0bad4907f86dd391']",6,1.3333333333333333,2,0,False
7e9c8aac89f0fb9e6849ec580979967525e2e093,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,1,1,165,1,1,49,49.0,49,0.0,False,2,[],0,0.0,0,0,False
37b43ac2f32eae55e4a760619a5ad58a39239c54,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,16,2,193,1,1,49,49.0,49,0.0,False,2,"['ce145fba31143e97428ea91e0d2378a150751c2a', '9c9d6d763f8733bc58ae5e6b49778e9a5ae7da68']",2,0.0,0,2,True
aa5629cccfb70419356e9f4f3e2bcaa68e5bb2c3,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,31,21,510,2,2,16,32.0,48,0.9828586897127056,False,5,"['ccacb4225da895a6d139b5287132f8f3e2707240', 'f7534e129a853ccaa0082410dc84edbb12f7f9b3', 'bdbbdb72a5382fd72bb7b68c0bad4907f86dd391', 'ad1fa531363902ee55ee0ac05f486a42dca798f8', '7948196741dd8871d53726b659fabb175db38781']",5,1.0,2,4,True
370a3ac563481861dd762ecefc87e8bb7159c906,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,15,9,353,1,1,17,17.0,17,0.0,False,9,"['7a3dd5380e41b0a08fe3d9d677cbfbb4e16f7761', 'ad1fa531363902ee55ee0ac05f486a42dca798f8']",2,0.5,0,2,True
4dbd12582e26bc4a79275806be2306751aa9792e,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,130,128,353,1,1,17,17.0,17,0.0,True,4,"['7a3dd5380e41b0a08fe3d9d677cbfbb4e16f7761', 'a2238466280de19ba188ef4b31cec28e7226c8aa', 'ad1fa531363902ee55ee0ac05f486a42dca798f8', 'aa5629cccfb70419356e9f4f3e2bcaa68e5bb2c3', '8b1dfd5015b2285fce8341e5615b855fb5f821f8', '370a3ac563481861dd762ecefc87e8bb7159c906', 'c278080f77bd78b82b2345f7389afe7c8597593c']",7,1.7142857142857142,0,2,True
22a101f286a9bacf2f196e5296d4db4e35b6c3cc,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,23,1,258,4,4,8,29.0,50,0.748612160030699,False,5,['aa5629cccfb70419356e9f4f3e2bcaa68e5bb2c3'],1,0.0,0,2,True
0ad7be0f7ed0f7cb211da74ff39074c4c27d7aa4,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,1,0,354,1,1,17,17.0,17,0.0,True,4,[],0,0.0,0,1,True
f5c01df1af5ab1397b083a68e2a6a5c7da41d3da,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,0,0,0,0,0,0,0.0,0,0.0,False,9,[],0,0.0,0,0,False
46c8fe6e316e200b154546fc36289e6f5d7ced32,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,31,7,732,3,2,17,40.0,52,0.6444666452025872,False,3,"['ec7707e7b3b9a98176f0f3becff41efb6cfa6528', 'bdbbdb72a5382fd72bb7b68c0bad4907f86dd391', '7948196741dd8871d53726b659fabb175db38781']",3,2.0,1,4,True
a2c5b0a43b998ab3908f1253fbc5041eeb31c254,Sergey Lukjanov,Sergey Lukjanov,2013-02-26,2013-02-26,9,9,198,1,1,51,51.0,51,0.0,True,5,"['46c8fe6e316e200b154546fc36289e6f5d7ced32', '37b43ac2f32eae55e4a760619a5ad58a39239c54']",2,0.0,0,1,True
f9477dd1486c2ea7ceec3e0a2318d21ccaa6c954,Sergey Lukjanov,Sergey Lukjanov,2013-02-27,2013-02-27,200,154,642,4,4,17,19.75,23,0.7969321605504843,True,11,"['7a3dd5380e41b0a08fe3d9d677cbfbb4e16f7761', 'b89dcbae2c83286ae74c452351940ad154d51867', 'ccacb4225da895a6d139b5287132f8f3e2707240', '90115d2b197b778d6d85efd77db3a541b8fa8eac', '3ef26d65f2de7f69efa3c8741d55fdc437ae0950', 'ad1fa531363902ee55ee0ac05f486a42dca798f8', 'a2238466280de19ba188ef4b31cec28e7226c8aa', 'c9cda93aea83a5bae9fb40370d72a95fb35675a0']",8,3.375,1,5,True
32cb00e02a5d83b04a9dff45d7e5fe23beaa3de3,dmitryme,dmitryme,2013-02-28,2013-02-28,95,86,460,5,3,24,40.666666666666664,53,0.3474840047395624,False,4,"['444cd0e2f4e252bb9e7f699cb7e1c45f315e54c7', '90115d2b197b778d6d85efd77db3a541b8fa8eac', 'ce145fba31143e97428ea91e0d2378a150751c2a', 'f7534e129a853ccaa0082410dc84edbb12f7f9b3', 'f6d8611e1021762d1aa9e1376d2afe47d5cdc133', 'bbf368370757f767611f9ba29f9156d9e2ec927e']",6,3.8333333333333335,0,5,True
03a250b87bf56ba34735b81abdc5c5671c7443d9,dmitryme,dmitryme,2013-02-28,2013-02-28,0,0,0,0,0,0,0.0,0,0.0,False,28,[],0,0.0,0,2,True
fe2a134134b40b6bc5db1f57d90b8284da7d8a6c,dmitryme,dmitryme,2013-02-28,2013-02-28,22,16,757,3,2,17,40.666666666666664,53,0.685812883172521,True,4,"['32cb00e02a5d83b04a9dff45d7e5fe23beaa3de3', 'a2238466280de19ba188ef4b31cec28e7226c8aa', 'ad1fa531363902ee55ee0ac05f486a42dca798f8']",3,1.3333333333333333,0,3,True
267b50d06cc6b7d2c52620a96f97e29768da6f23,Sergey Lukjanov,Sergey Lukjanov,2013-02-28,2013-02-28,1149,46,1733,6,3,0,0.0,0,0.27011542551144124,False,7,['9e78076745f2a7a23007e1d0c572eb1b8c20b12f'],1,24.0,0,2,True
813411de7d83c98cc9cdc4e4c4718673327669af,Sergey Lukjanov,Sergey Lukjanov,2013-02-28,2013-02-28,109,110,1050,6,3,2,26.666666666666668,52,0.65890538650254,True,6,"['03c9441c045698cfcbdf395b07c64ec01b869ba4', '90115d2b197b778d6d85efd77db3a541b8fa8eac', '44e24c1fd295e07524ab17315f2a920f366ae8fb', '8a1355bae43a04e9ea6ff3fb78ea8bf0f114afb1', 'ce145fba31143e97428ea91e0d2378a150751c2a', '46c8fe6e316e200b154546fc36289e6f5d7ced32', 'bdbbdb72a5382fd72bb7b68c0bad4907f86dd391', 'bbf368370757f767611f9ba29f9156d9e2ec927e', 'aa5629cccfb70419356e9f4f3e2bcaa68e5bb2c3', 'b866c858268fb0a9b917392da3a0bec76981b14d']",10,3.7,1,2,True
ede13ef23953d7c2cf8b9e2ed72ca0ef4176c5be,Sergey Lukjanov,Sergey Lukjanov,2013-02-28,2013-02-28,25,11,825,5,5,8,28.8,52,0.9268171150568828,False,4,"['6997bbbe2ffd08b6a5fff8c2bac2bcf72803c5f0', '90115d2b197b778d6d85efd77db3a541b8fa8eac', 'ec7707e7b3b9a98176f0f3becff41efb6cfa6528', 'aa5629cccfb70419356e9f4f3e2bcaa68e5bb2c3', 'ad1fa531363902ee55ee0ac05f486a42dca798f8', '8b1dfd5015b2285fce8341e5615b855fb5f821f8']",6,6.333333333333333,0,2,True
63b89acbd38d561e15a857c3021493a612e1a61f,dmitryme,dmitryme,2013-03-01,2013-03-01,44,56,221,2,2,47,47.0,47,0.24229218908241482,True,21,"['d689e294b2404452cb028997d4220557f32ab0ef', '444cd0e2f4e252bb9e7f699cb7e1c45f315e54c7', 'a2c5b0a43b998ab3908f1253fbc5041eeb31c254', 'ce145fba31143e97428ea91e0d2378a150751c2a', 'fe2a134134b40b6bc5db1f57d90b8284da7d8a6c', '03a250b87bf56ba34735b81abdc5c5671c7443d9', 'f7534e129a853ccaa0082410dc84edbb12f7f9b3', '32cb00e02a5d83b04a9dff45d7e5fe23beaa3de3']",8,1.875,3,3,True
4d1179319a545fb578b8ded28af9e0e021612081,dmitryme,dmitryme,2013-03-01,2013-03-01,7,8,206,1,1,47,47.0,47,0.0,True,3,['63b89acbd38d561e15a857c3021493a612e1a61f'],1,0.0,1,1,True
a74652c2c7f7e972e9b33cb8b70d96ee1963155b,dmitryme,dmitryme,2013-03-01,2013-03-01,1,1,206,1,1,47,47.0,47,0.0,True,3,['63b89acbd38d561e15a857c3021493a612e1a61f'],1,0.0,1,1,True
67c81d4273e86acaed4f1df65a88ab81c3ccc9e1,Sergey Lukjanov,Sergey Lukjanov,2013-03-01,2013-03-01,135,104,1753,8,6,8,24.0,51,0.6207109313186289,False,8,"['4dbd12582e26bc4a79275806be2306751aa9792e', '813411de7d83c98cc9cdc4e4c4718673327669af', '90115d2b197b778d6d85efd77db3a541b8fa8eac', 'f9477dd1486c2ea7ceec3e0a2318d21ccaa6c954', '267b50d06cc6b7d2c52620a96f97e29768da6f23', 'a2238466280de19ba188ef4b31cec28e7226c8aa', 'ad1fa531363902ee55ee0ac05f486a42dca798f8', '8b1dfd5015b2285fce8341e5615b855fb5f821f8', 'c278080f77bd78b82b2345f7389afe7c8597593c']",9,4.444444444444445,3,2,True
d67ff44a29d79855464ab22a571e3dcdc09ead07,Sergey Lukjanov,Sergey Lukjanov,2013-03-01,2013-03-01,0,0,0,0,0,0,0.0,0,0.0,False,11,[],0,0.0,0,1,True
4347e186d0d1052b6968e1cb03e7c39e462ca7a0,Sergey Lukjanov,Sergey Lukjanov,2013-03-01,2013-03-01,22,26,206,1,1,47,47.0,47,0.0,False,7,"['fe2a134134b40b6bc5db1f57d90b8284da7d8a6c', 'f6d8611e1021762d1aa9e1376d2afe47d5cdc133', '63b89acbd38d561e15a857c3021493a612e1a61f', '32cb00e02a5d83b04a9dff45d7e5fe23beaa3de3', '4d1179319a545fb578b8ded28af9e0e021612081']",5,1.0,3,1,True
b5cbe1eaeb3a8dc103d656b881107bcd12d9ebc1,Sergey Lukjanov,Sergey Lukjanov,2013-03-01,2013-03-01,32,14,296,6,4,8,27.5,47,0.79442014958572,False,7,"['4347e186d0d1052b6968e1cb03e7c39e462ca7a0', 'f6d8611e1021762d1aa9e1376d2afe47d5cdc133', 'fdfb1886b6ee98b98c304db5c06bad63ab074c25', '8f1eb9094d504ba208cbd7c2765ba027e43cec63']",4,5.25,0,2,True
