hash,change_id,project,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,mean_complexity,entropy,bug_fixing,description_length,num_prior_commits,num_prior_commits_bug_fixing,avg_prior_age,author_is_core,author_is_exp_author,author_is_exp_reviewer,num_reviewers,num_comments,pct_pos,pct_pos_prior_pos,pct_pos_prior_neg,pct_pos_prior_no_comment,pct_pos_prior_pos_core,pct_pos_author_core,pct_pos_high_freq,fix_inducing
75affe206e4c3f42197581533cbca42b16a40748,I9240fe7402a398f5642823d87edc2408129eec2d,sahara,0.0015411934197741817,0.0003479317661702513,0.025028065772964406,0.007537688442211055,0.029069767441860465,0.14122137404580154,0.8078802361085654,1,0.08996539792387544,0.043478260869565216,0.04054054054054054,0.008646836294654181,0,0,0,0.06666666666666667,0.0014503263234227702,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1
75f756090d02c9a4568a1988fb3e36521821a323,I4a5719f52c9c2563abab5d9a72c38bccc87aff89,sahara,0.0001340168191107984,6.370581634103194e-05,0.004061282440731691,0.002512562814070352,0.011627906976744186,0.07061068702290077,0.9366673818775624,1,0.02768166089965398,0.004830917874396135,0.013513513513513514,0.011117360950269661,0,1,0,0.26666666666666666,0.0014503263234227702,1.0,0.8,0.0,0.0,0.0,0.0,0.8,0
7616bf88fe2930242b775b55d426cd68053af4de,I3da56f3ef8191fbefde1a64addfe5fb4736c6c12,sahara,3.35042047776996e-05,4.9004474108486105e-06,0.0003962226771445552,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.01384083044982699,0.004830917874396135,0.0,0.17840717334480363,0,0,1,0.26666666666666666,0.005076142131979695,1.0,0.8,0.0,0.0,0.0,0.0,0.2,1
76202bfed847bf0029dcbf5fa965626120042ed1,Ice7b791bf308ce9da047e2205a990b8d97924bd9,sahara,0.0002010252286661976,1.9601789643394442e-05,0.014330053490061414,0.0037688442211055275,0.01744186046511628,0.06297709923664122,0.8649735207179269,0,0.11072664359861592,0.014492753623188406,0.0,0.02152885771322061,0,0,0,0.2,0.0036258158085569255,1.0,1.0,0.0,0.0,0.25,0.0,0.25,1
764e252831a45c21aae49d2ed5fe4f9610554420,I7b677a74196b20c44498b33ec321f30ae96148da,sahara,0.0006700840955539921,4.9004474108486105e-06,0.008716898897180215,0.002512562814070352,0.011627906976744186,0.08587786259541985,0.27619542764793903,1,0.03460207612456748,0.004830917874396135,0.013513513513513514,0.003176388842934189,0,1,0,0.13333333333333333,0.007976794778825236,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1
76549404c4d79a779774d1e64c1a113002e29c19,I56a94d9045284259b0f0a8b3998106b754187c4f,sahara,3.35042047776996e-05,4.9004474108486105e-06,0.0025754474014396092,0.001256281407035176,0.005813953488372093,0.03816793893129771,0.0,1,0.0657439446366782,0.004830917874396135,0.013513513513513514,0.011646759090758694,0,0,0,0.06666666666666667,0.0007251631617113851,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0
76861a24be4d9efdf7ae2ec41c85fc0505a7c3c0,I2dfaa89d3262d5e558d0c95e76642874f5ee7004,sahara,0.0001340168191107984,4.9004474108486105e-06,0.019414911180083205,0.001256281407035176,0.005813953488372093,0.49236641221374045,0.0,1,0.14186851211072665,0.004830917874396135,0.0,0.08788009132117923,0,0,1,0.3333333333333333,0.00435097897026831,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.6666666666666666,0
76988e993c46f92906e35cf290251c5162907b67,I03e7ff07049158a8737fdf50d66c3cf7163d9f7c,sahara,6.70084095553992e-05,4.9004474108486105e-06,0.0008254639107178234,0.001256281407035176,0.005813953488372093,0.003816793893129771,0.0,1,0.08304498269896193,0.004830917874396135,0.013513513513513514,0.07993911921384377,0,0,0,0.06666666666666667,0.0014503263234227702,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
769aacaa102b070a70c4be022f419eb9fb5e437d,I5f2f7719a709375018451309431b8abbf5ca1505,sahara,3.35042047776996e-05,0.0,0.0003301855642871294,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.02422145328719723,0.0,0.0,0.0,0,0,0,0.06666666666666667,0.002175489485134155,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
76b09f7c01a37a2d943431cef48600fbcedb2154,I72ec8ee367c1a2331d41e4e98e4624347fef8228,sahara,0.0,3.4303131875940276e-05,0.0014528164828633693,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.0,0.004830917874396135,0.013513513513513514,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
